Q260,Estenose congênita da veia cava,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q26 - Malformações congênitas das grandes veias
Q261,Persistência da veia cava superior esquerda,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q26 - Malformações congênitas das grandes veias
Q262,Comunicação venosa pulmonar anormal total,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q26 - Malformações congênitas das grandes veias
Q263,Comunicação venosa pulmonar anormal parcial,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q26 - Malformações congênitas das grandes veias
Q264,Comunicação venosa pulmonar anormal não especificado,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q26 - Malformações congênitas das grandes veias
Q268,Outras malformações congênitas das grandes veias,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q26 - Malformações congênitas das grandes veias
Q269,Malformação congênita não especificada de grande veia,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q26 - Malformações congênitas das grandes veias
Q271,Estenose congênita da artéria renal,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q27 - Outras malformações congênitas do sistema vascular periférico
Q272,Outras malformações congênitas da artéria renal,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q27 - Outras malformações congênitas do sistema vascular periférico
Q278,Outras malformações congênitas especificadas do sistema vascular periférico,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q27 - Outras malformações congênitas do sistema vascular periférico
Q279,Malformação congênita não especificada do sistema vascular periférico,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q27 - Outras malformações congênitas do sistema vascular periférico
Q28,Outras malformações congênitas do aparelho circulatório,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q28 - Outras malformações congênitas do aparelho circulatório
Q281,Outras malformações dos vasos pré-cerebrais,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q28 - Outras malformações congênitas do aparelho circulatório
Q282,Malformação arteriovenosa dos vasos cerebrais,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q28 - Outras malformações congênitas do aparelho circulatório
Q288,Outras malformações congênitas especificadas do aparelho circulatório,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q28 - Outras malformações congênitas do aparelho circulatório
Q289,Malformação congênita não especificada do aparelho circulatório,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q20-Q28 - Malformações congênitas do aparelho circulatório,Q28 - Outras malformações congênitas do aparelho circulatório
Q315,Laringomalácia congênita,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q30-Q34 - Malformações congênitas do aparelho respiratório,Q31 - Malformações congênitas da laringe
Q320,Traqueomalácia congênita,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q30-Q34 - Malformações congênitas do aparelho respiratório,Q32 - Malformações congênitas da traquéia e dos brônquios
Q321,Outras malformações congênitas da traquéia,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q30-Q34 - Malformações congênitas do aparelho respiratório,Q32 - Malformações congênitas da traquéia e dos brônquios
Q330,Pulmão cístico congênito,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q30-Q34 - Malformações congênitas do aparelho respiratório,Q33 - Malformações congênitas do pulmão
Q331,Lobo pulmonar supranumerário,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q30-Q34 - Malformações congênitas do aparelho respiratório,Q33 - Malformações congênitas do pulmão
Q333,Agenesia do pulmão,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q30-Q34 - Malformações congênitas do aparelho respiratório,Q33 - Malformações congênitas do pulmão
Q336,Hipoplasia e displasia do pulmão,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q30-Q34 - Malformações congênitas do aparelho respiratório,Q33 - Malformações congênitas do pulmão
Q348,Outras malformações congênitas especificadas do aparelho respiratório,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q30-Q34 - Malformações congênitas do aparelho respiratório,Q34 - Outras malformações congênitas do aparelho respiratório
Q370,Fenda do palato duro com fenda labial bilateral,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q35-Q37 - Fenda labial e fenda palatina,Q37 - Fenda labial com fenda palatina
Q390,"Atresia de esôfago, sem fístula","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q38-Q45 - Outras malformações congênitas do aparelho digestivo,Q39 - Malformações congênitas do esôfago
Q391,"Atresia de esôfago, com fístula traqueoesofágica","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q38-Q45 - Outras malformações congênitas do aparelho digestivo,Q39 - Malformações congênitas do esôfago
Q393,Estenose congênita e estreitamento congênito do esôfago,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q38-Q45 - Outras malformações congênitas do aparelho digestivo,Q39 - Malformações congênitas do esôfago
Q401,Hérnia congênita de hiato,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q38-Q45 - Outras malformações congênitas do aparelho digestivo,Q40 - Outras malformações congênitas do trato digestivo superior
Q402,Outras malformações congênitas especificadas do estômago,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q38-Q45 - Outras malformações congênitas do aparelho digestivo,Q40 - Outras malformações congênitas do trato digestivo superior
Q418,"Ausência, atresia e estenose congênita de outras partes especificadas do intestino delgado","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q38-Q45 - Outras malformações congênitas do aparelho digestivo," Q41 - Ausência, atresia e estenose congênita do intestino delgado"
Q423,"Ausência, atresia e estenose congênita do ânus, sem fístula","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q38-Q45 - Outras malformações congênitas do aparelho digestivo,"Q42 - Ausência, atresia e estenose congênita do cólon"
Q530,Testículo ectópico,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q50-Q56 - Malformações congênitas dos órgãos genitais, Q53 - Testículo não-descido
Q600,Agenesia unilateral do rim,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q60-Q64 - Malformações congênitas do aparelho urinário,Q60 - Agenesia renal e outros defeitos de redução do rim
Q620,Hidronefrose congênita,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q60-Q64 - Malformações congênitas do aparelho urinário,Q62 - Anomalias congênitas obstrutivas da pelve renal e malformações congênitas do ureter
Q639,Malformação congênita não especificada do rim,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q60-Q64 - Malformações congênitas do aparelho urinário,Q63 - Outras malformações congênitas do rim
Q673,Plagiocefalia,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q65-Q79 - Malformações e deformidades congênitas do sistema osteomuscular,"Q67 - Deformidades osteomusculares congênitas da cabeça, da face, da coluna e do tórax"
Q676,Tórax escavado,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q65-Q79 - Malformações e deformidades congênitas do sistema osteomuscular,"Q67 - Deformidades osteomusculares congênitas da cabeça, da face, da coluna e do tórax"
Q768,Outras malformações congênitas dos ossos do tórax,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q65-Q79 - Malformações e deformidades congênitas do sistema osteomuscular,Q76 - Malformações congênitas da coluna vertebral e dos ossos do tórax
Q790,Hérnia diafragmática congênita,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q65-Q79 - Malformações e deformidades congênitas do sistema osteomuscular,Q79 - Malformações congênitas do sistema osteomuscular não classificadas em outra parte
Q821,Xeroderma pigmentoso,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q80-Q89 - Outras malformações congênitas,Q82 - Outras malformações congênitas da pele
Q850,Neurofibromatose (não-maligna),"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q80-Q89 - Outras malformações congênitas, Q85 - Facomatoses não classificadas em outra parte
Q874,Síndrome de Marfan,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q80-Q89 - Outras malformações congênitas,Q87 - Outras síndromes com malformações congênitas que acometem múltiplos sistemas
Q878,"Outras síndromes com malformações congênitas especificadas, não classificadas em outra parte","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q80-Q89 - Outras malformações congênitas,Q87 - Outras síndromes com malformações congênitas que acometem múltiplos sistemas
Q893,Situs inversus,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q80-Q89 - Outras malformações congênitas,Q89 - Outras malformações congênitas não classificadas em outra parte
Q894,Reunião de gêmeos,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q80-Q89 - Outras malformações congênitas,Q89 - Outras malformações congênitas não classificadas em outra parte
Q899,Malformações congênitas não especificadas,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q80-Q89 - Outras malformações congênitas,Q89 - Outras malformações congênitas não classificadas em outra parte
Q90,Síndrome de Down,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,Q90 - Síndrome de Down
Q900,"Trissomia 21, não-disjunção meiótica","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,Q90 - Síndrome de Down
Q901,"Trissomia 21, mosaicismo (não-disjunção mitótica)","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,Q90 - Síndrome de Down
Q902,"Trissomia 21, translocação","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,Q90 - Síndrome de Down
Q909,Síndrome de Down não especificada,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,Q90 - Síndrome de Down
Q913,Síndrome de Edwards não especificada,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,Q91 - Síndrome de Edwards e síndrome de Patau
Q933,Deleção do braço curto do cromossomo 4,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,"Q93 - Monossomias e deleções dos autossomos, não classificadas em outra parte"
Q938,Outras deleções dos autossomos,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,"Q93 - Monossomias e deleções dos autossomos, não classificadas em outra parte"
Q959,Rearranjos e marcadores equilibrados não especificados,"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,"Q95 - Rearranjos equilibrados e marcadores estruturais, não classificados em outra parte"
Q989,"Anomalias não especificadas dos cromossomos sexuais, fenótipo masculino","Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas",Q90-Q99 - Anomalias cromossômicas não classificadas em outra parte,"Q98 - Outras anomalias dos cromossomos sexuais, fenótipo masculino, não classificadas em outra parte"
R00,Anormalidades do batimento cardíaco,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R00 - Anormalidades do batimento cardíaco
R000,Taquicardia não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R00 - Anormalidades do batimento cardíaco
R001,Bradicardia não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R00 - Anormalidades do batimento cardíaco
R002,Palpitações,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R00 - Anormalidades do batimento cardíaco
R008,Outras anormalidades e as não especificadas do batimento cardíaco,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R00 - Anormalidades do batimento cardíaco
R010,Sopros cardíacos benignos ou inocentes,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R01 - Sopros e outros ruídos cardíacos
R011,"Sopro cardíaco, não especificado","Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R01 - Sopros e outros ruídos cardíacos
R02,Gangrena não classificada em outra parte,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R02 - Gangrena não classificada em outra parte
R030,Valor elevado da pressão arterial sem o diagnóstico de hipertensão,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R03 - Valor anormal da pressão arterial sem diagnóstico
R04,Hemorragia das vias respiratórias,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R04 - Hemorragia das vias respiratórias
R040,Epistaxis,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R04 - Hemorragia das vias respiratórias
R042,Hemoptise,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R04 - Hemorragia das vias respiratórias
R048,Hemorragia de outras localizações das vias respiratórias,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R04 - Hemorragia das vias respiratórias
R049,Hemorragia não especificada das vias respiratórias,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R04 - Hemorragia das vias respiratórias
R05,Tosse,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R05 - Tosse
R060,Dispnéia,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R06 - Anormalidades da respiração
R062,Respiração ofegante,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R06 - Anormalidades da respiração
R068,Outras anormalidades e as não especificadas da respiração,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R06 - Anormalidades da respiração
R07,Dor de garganta e no peito,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R07 - Dor de garganta e no peito
R070,Dor de garganta,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R07 - Dor de garganta e no peito
R071,Dor torácica ao respirar,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R07 - Dor de garganta e no peito
R072,Dor precordial,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R07 - Dor de garganta e no peito
R073,Outra dor torácica,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R07 - Dor de garganta e no peito
R074,"Dor torácica, não especificada","Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R07 - Dor de garganta e no peito
R092,Parada respiratória,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R00-R09 - Sintomas e sinais relativos ao aparelho circulatório e respiratório,R09 - Outros sintomas e sinais relativos aos aparelhos circulatório e respiratório
R100,Abdome agudo,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R10 - Dor abdominal e pélvica
R101,Dor localizada no abdome superior,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R10 - Dor abdominal e pélvica
R103,Dor localizada em outras partes do abdome inferior,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R10 - Dor abdominal e pélvica
R104,Outras dores abdominais e as não especificadas,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R10 - Dor abdominal e pélvica
R11,Náusea e vômitos,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R11 - Náusea e vômitos
R13,Disfagia,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R13 - Disfagia
R17,Icterícia não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R17 - Icterícia não especificada
R18,Ascite,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R18 - Ascite
R190,"Massa, tumoração ou tumefação intra-abdominal e pélvica","Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R10-R19 - Sintomas e sinais relativos ao aparelho digestivo e ao abdome,R19 - Outros sintomas e sinais relativos ao aparelho digestivo e ao abdome
R202,Parestesias cutâneas,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R20-R23 - Sintomas e sinais relativos à pele e ao tecido subcutâneo,R20 - Distúrbios da sensibilidade cutânea
R208,Outros distúrbios e os não especificadas da sensibilidade cutânea,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R20-R23 - Sintomas e sinais relativos à pele e ao tecido subcutâneo,R20 - Distúrbios da sensibilidade cutânea
R21,Eritema e outras erupções cutâneas não especificadas,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R20-R23 - Sintomas e sinais relativos à pele e ao tecido subcutâneo,R21 - Eritema e outras erupções cutâneas não especificadas
R222,"Tumefação, massa ou tumoração localizadas do tronco","Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R20-R23 - Sintomas e sinais relativos à pele e ao tecido subcutâneo,"R22 - Tumefação, massa ou tumoração localizadas da pele e do tecido subcutâneo"
R224,"Tumefação, massa ou tumoração localizadas no membro inferior","Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R20-R23 - Sintomas e sinais relativos à pele e ao tecido subcutâneo,"R22 - Tumefação, massa ou tumoração localizadas da pele e do tecido subcutâneo"
R229,"Tumefação, massa ou tumoração não especificadas, localizadas","Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R20-R23 - Sintomas e sinais relativos à pele e ao tecido subcutâneo,"R22 - Tumefação, massa ou tumoração localizadas da pele e do tecido subcutâneo"
R230,Cianose,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R20-R23 - Sintomas e sinais relativos à pele e ao tecido subcutâneo,R23 - Outras alterações cutâneas
R233,Equimoses espontâneas,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R20-R23 - Sintomas e sinais relativos à pele e ao tecido subcutâneo,R23 - Outras alterações cutâneas
R250,Movimentos anormais da cabeça,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R25-R29 - Sintomas e sinais relativos aos sistemas nervoso e osteomuscular,R25 - Movimentos involuntários anormais
R262,Dificuldade para andar não classificada em outra parte,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R25-R29 - Sintomas e sinais relativos aos sistemas nervoso e osteomuscular,R26 - Anormalidades da marcha e da mobilidade
R270,Ataxia não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R25-R29 - Sintomas e sinais relativos aos sistemas nervoso e osteomuscular,R27 - Outros distúrbios da coordenação
R31,Hematúria não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R30-R39 - Sintomas e sinais relativos ao aparelho urinário,R31 - Hematúria não especificada
R32,Incontinência urinária não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R30-R39 - Sintomas e sinais relativos ao aparelho urinário,R32 - Incontinência urinária não especificada
R33,Retenção urinária,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R30-R39 - Sintomas e sinais relativos ao aparelho urinário,R33 - Retenção urinária
R35,Poliúria,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R30-R39 - Sintomas e sinais relativos ao aparelho urinário,R35 - Poliúria
R391,Outras dificuldades à micção,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R30-R39 - Sintomas e sinais relativos ao aparelho urinário,R39 - Outros sintomas e sinais relativos ao aparelho urinário
R392,Uremia extra-renal,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R30-R39 - Sintomas e sinais relativos ao aparelho urinário,R39 - Outros sintomas e sinais relativos ao aparelho urinário
R400,Sonolência,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte","R40-R46 - Sintomas e sinais relativos à cognição, à percepção, ao estado emocional e ao comportamento","R40 - Sonolência, estupor e coma"
R410,Desorientação não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte","R40-R46 - Sintomas e sinais relativos à cognição, à percepção, ao estado emocional e ao comportamento",R41 - Outros sintomas e sinais relativos à função cognitiva e à consciência
R418,Outros sintomas e sinais especificados relativos às funções cognitivas e à consciência,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte","R40-R46 - Sintomas e sinais relativos à cognição, à percepção, ao estado emocional e ao comportamento",R41 - Outros sintomas e sinais relativos à função cognitiva e à consciência
R42,Tontura e instabilidade,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte","R40-R46 - Sintomas e sinais relativos à cognição, à percepção, ao estado emocional e ao comportamento",R42 - Tontura e instabilidade
R470,Disfasia e afasia,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R47-R49 - Sintomas e sinais relativos à fala e à voz,R47 - Distúrbios da fala não classificados em outra parte
R471,Disartria e anartria,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R47-R49 - Sintomas e sinais relativos à fala e à voz,R47 - Distúrbios da fala não classificados em outra parte
R490,Disfonia,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R47-R49 - Sintomas e sinais relativos à fala e à voz,R49 - Distúrbios da voz
R508,Outra febre especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R50-R69 - Sintomas e sinais gerais,R50 - Febre de origem desconhecida e de outras origens
R509,Febre não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R50-R69 - Sintomas e sinais gerais,R50 - Febre de origem desconhecida e de outras origens
R51,Cefaléia,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R50-R69 - Sintomas e sinais gerais,R51 - Cefaléia
R520,Dor aguda,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R50-R69 - Sintomas e sinais gerais,R52 - Dor não classificada em outra parte
R521,Dor crônica intratável,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R50-R69 - Sintomas e sinais gerais,R52 - Dor não classificada em outra parte
R522,Outra dor crônica,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R50-R69 - Sintomas e sinais gerais,R52 - Dor não classificada em outra parte
R529,Dor não especificada,"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R50-R69 - Sintomas e sinais gerais,R52 - Dor não classificada em outra parte
R53,"Mal estar, fadiga","Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte",R50-R69 - Sintomas e sinais gerais,"R53 - Mal estar, fadiga"
